timestamp_ms,accX,accY,accZ,gyroX,gyroY,gyroZ,label
46009,-0.3939,0.6211,0.8286,-64.0,63.2715,-59.1875,other
46032,-0.3678,0.5179,0.7592,-64.0,63.998,-55.5273,other
46055,-0.2798,0.403,0.7856,-64.0,63.998,-46.6172,other
46078,-0.2789,0.4486,0.8334,-64.0,63.998,-32.7305,other
46101,-0.2612,0.4258,0.8855,-64.0,63.998,-20.7754,other
46124,-0.1516,0.4301,0.7828,-64.0,63.998,0.1035,other
46147,-0.0931,0.359,0.7719,-63.5625,48.8984,15.0352,other
46170,0.0925,0.2423,0.8121,-56.4844,15.3926,37.1621,other
46193,0.1359,0.4717,0.9818,-52.8516,-7.3047,50.6172,other
46216,-0.1307,0.6871,0.984,-48.666,-37.459,63.998,other
46239,-0.0814,0.6033,0.8818,-44.9043,-58.5137,63.998,other
46262,-0.1249,0.4135,0.887,-41.9219,-64.0,63.998,other
46285,0.066,0.5265,1.0356,-35.7832,-64.0,63.998,other
46308,0.1736,0.5509,1.0851,-30.1719,-64.0,63.998,other
46331,0.1456,0.4548,1.0243,-19.3594,-62.4395,63.998,other
46354,0.1821,0.3323,0.9688,-6.6719,-51.6602,63.998,other
46377,0.0057,0.2965,1.0659,1.9102,-42.9922,63.998,other
46400,0.1906,0.2838,0.9403,13.7051,-29.5938,63.998,other
46423,0.4436,0.2024,0.7059,20.2168,-21.5566,63.998,other
46446,0.3158,0.2533,0.7113,27.0898,-12.084,63.998,other
46469,-0.0115,0.5552,1.0125,30.8184,-5.3926,59.6816,other
46492,0.0107,0.4198,1.0007,32.5645,-1.834,55.8887,other
46515,0.2434,0.3247,0.6766,35.4473,2.5176,49.5059,other
46538,0.1002,0.2332,0.6194,37.6641,4.6133,44.6191,other
46561,0.0831,0.4271,0.5834,41.3027,6.9062,36.0195,other
46584,0.2693,0.4812,0.403,44.1953,8.4766,26.0137,other
46607,-0.0685,0.5966,0.6736,50.2129,11.6328,19.5176,other
46630,-0.3732,0.686,0.8167,59.2246,15.4336,11.6797,other
46653,0.1453,0.5912,0.4113,63.998,17.7461,8.9297,other
46676,0.1876,0.6838,0.5208,63.998,20.2715,8.4473,other
46699,0.0441,0.7269,0.337,63.998,21.5098,9.668,other
46722,0.162,0.7574,0.4799,63.998,23.5996,12.1152,other
46745,0.1602,0.473,0.179,63.998,26.4121,13.8184,other
46768,0.2792,0.4891,0.2275,63.998,28.502,14.084,other
46791,0.271,0.7743,0.4159,63.998,31.4668,13.0937,other
46814,0.2971,0.7588,0.2108,63.998,33.0801,11.6953,other
46837,0.1064,0.9203,0.2563,63.998,34.7305,9.1621,other
46860,0.0704,0.9426,0.2544,63.998,35.4746,7.0762,other
46883,0.2039,0.8011,0.3289,63.998,35.502,6.2871,other
46906,0.1088,1.0645,0.3986,63.998,34.5977,5.8242,other
46929,0.1266,1.0747,0.3961,63.998,32.9668,5.5,other
46952,0.1056,0.7496,0.3567,57.1699,27.9414,4.0137,other
46975,0.0989,0.7841,0.355,45.8809,22.6074,0.7363,other
46998,0.0292,0.7894,0.3823,28.6895,12.584,-2.4414,other
47021,-0.0382,0.7864,0.3715,12.2988,2.3613,-8.291,other
47044,-0.0493,0.7935,0.3906,2.3535,-3.5176,-12.4648,other
47067,-0.105,0.8517,0.3683,-10.7539,-10.1973,-17.9707,other
47090,-0.0791,0.8174,0.3451,-18.4141,-13.1016,-20.2383,other
47113,0.1002,0.7705,0.37,-28.9473,-15.1289,-19.8359,other
47136,0.1249,0.9819,0.5654,-39.3906,-14.5,-13.2656,other
47159,0.4863,1.2059,0.8573,-46.8203,-12.9316,-5.2227,other
47182,0.7854,0.9363,0.4376,-59.1523,-10.2363,11.0312,other
47205,0.2568,0.7955,0.8003,-64.0,-9.3184,23.4316,other
47228,0.3323,0.5569,0.718,-64.0,-10.6973,42.7676,other
47251,0.4949,0.3888,0.5625,-64.0,-15.3984,60.6113,other
47274,0.4435,0.3162,0.6101,-64.0,-19.5234,63.998,other
47297,0.307,0.2363,0.4463,-64.0,-25.1582,63.998,other
47320,0.2275,0.3466,0.5575,-64.0,-27.2969,63.998,other
47343,0.1978,0.2104,0.4186,-64.0,-26.3594,63.998,other
47366,-0.0232,0.3672,0.6558,-64.0,-19.9492,51.2676,other
47389,0.026,0.4343,0.473,-46.4727,-11.9941,37.0313,other
47412,0.1224,0.3492,0.3942,-9.4883,2.0801,12.9199,other
47435,0.0194,0.4209,0.3768,16.5293,12.123,-3.9414,other
47458,-0.0477,0.4589,0.1555,53.6855,26.334,-28.543,other
47481,-0.3129,0.7247,0.3804,63.998,34.3027,-43.2168,other
47504,0.1156,0.8617,0.2441,63.998,42.5684,-60.541,other
47527,0.135,1.1,0.6036,63.998,45.0469,-64.0,other
47550,0.0896,1.8865,0.5101,63.998,43.1836,-64.0,other
47573,-0.1035,0.7837,0.1943,63.998,35.6582,-64.0,other
47596,-0.0012,0.9136,0.3909,63.998,28.5,-64.0,other
47619,-0.1841,0.813,0.3436,63.998,16.8379,-56.7813,other
47642,0.0815,0.7744,0.3591,62.6836,6.1699,-42.6172,other
47665,-0.0601,0.7999,0.3541,41.4609,0.1758,-33.168,other
47688,-0.04,0.7885,0.2632,11.7227,-7.0664,-20.3945,other
47711,0.0968,0.8281,0.291,-5.0625,-10.918,-12.8281,other
47734,0.2172,0.8573,0.2871,-24.3379,-15.9492,-2.0098,other
47757,0.2119,0.906,0.4313,-36.1465,-21.5234,9.5723,other
47780,0.2187,0.8748,0.5919,-40.75,-26.2285,18.2578,other
47803,0.2413,0.6475,0.3551,-43.0352,-34.3848,32.6328,other
47826,0.1704,0.7639,0.2936,-43.2363,-39.3008,42.5469,other
47849,0.2731,0.6931,0.5696,-44.3594,-43.1426,56.4727,other
47872,0.3383,0.59,0.5408,-46.3262,-42.6367,63.998,other
47895,0.3268,0.6575,0.6583,-50.6074,-37.7969,63.998,other
47918,0.3621,0.5924,0.6941,-55.041,-29.375,63.998,other
47941,0.2971,0.6588,0.8004,-57.3379,-22.6035,63.998,other
47964,0.2766,0.4753,0.829,-59.3516,-11.3105,63.998,other
47987,0.1428,0.2972,0.876,-59.9551,-2.7676,60.5664,other
48010,0.1361,0.2804,0.8207,-60.7168,12.5723,45.2109,other
48033,0.2747,0.2395,0.6166,-62.6719,31.5059,25.1465,other
48056,0.0836,0.2865,0.6062,-64.0,45.6816,9.9902,other
48079,-0.2882,0.2677,0.6571,-64.0,63.998,-12.4277,other
48102,-0.251,0.3944,0.6447,-64.0,63.998,-25.082,other
48125,-0.0492,0.476,0.4568,-64.0,63.998,-38.6387,other
48148,0.1029,0.536,0.5103,-64.0,63.998,-46.0195,other
48171,0.2648,0.5096,0.6945,-64.0,63.998,-48.1543,other
48194,0.0885,0.6453,0.9153,-64.0,63.998,-47.3418,other
48217,0.1478,0.7919,1.1362,-64.0,63.998,-43.5938,other
48240,0.0854,0.6006,0.9387,-64.0,56.4805,-32.4102,other
