timestamp_ms,accX,accY,accZ,gyroX,gyroY,gyroZ
762252,-0.4019,0.1604,0.9147,-4.8867,-1.2422,1.0801
762275,-0.3973,0.1642,0.9149,-5.1074,-1.7129,1.1836
762298,-0.3914,0.1622,0.9294,-4.9297,-2.1152,1.1934
762321,-0.3885,0.1602,0.929,-4.625,-2.3301,1.1582
762344,-0.3932,0.1562,0.9268,-4.0469,-2.5547,1.0664
762367,-0.3901,0.1555,0.9116,-3.709,-2.6289,0.9883
762390,-0.4031,0.1562,0.9132,-3.4922,-2.6211,0.8691
762413,-0.4036,0.1559,0.9099,-3.6172,-2.5352,0.7695
762436,-0.4,0.1477,0.9004,-4.2207,-2.291,0.7148
762459,-0.3937,0.1472,0.9148,-5.1836,-1.9082,0.6152
762482,-0.3896,0.1523,0.9299,-5.8848,-1.5879,0.5176
762505,-0.3901,0.1476,0.9205,-6.7891,-1.0605,0.2988
762528,-0.4001,0.1466,0.9098,-7.1992,-0.7148,0.1172
762551,-0.3959,0.1476,0.9198,-7.4609,-0.2773,-0.1602
762574,-0.395,0.1527,0.9231,-7.2832,-0.0195,-0.3828
762597,-0.4083,0.1482,0.9156,-6.959,0.0293,-0.4707
762620,-0.3978,0.1443,0.9108,-6.2793,-0.0781,-0.4902
762643,-0.3912,0.1489,0.9192,-5.7676,-0.2441,-0.4316
762666,-0.3865,0.1521,0.9225,-5.0117,-0.5703,-0.2715
762689,-0.4021,0.1444,0.9133,-4.3574,-0.9219,-0.0781
762712,-0.3978,0.1553,0.9065,-4.0117,-1.1406,0.0547
762735,-0.3981,0.1251,0.9257,-3.6367,-1.4219,0.2441
762758,-0.3904,0.1487,0.9242,-3.4687,-1.5645,0.3496
762781,-0.3947,0.1354,0.9088,-3.3281,-1.6992,0.4453
762804,-0.3933,0.1384,0.906,-3.3125,-1.7285,0.4687
762827,-0.3911,0.1509,0.9154,-3.3691,-1.6973,0.4609
762850,-0.3942,0.1561,0.9315,-3.3828,-1.6367,0.4512
762873,-0.3873,0.1653,0.9277,-3.2754,-1.623,0.4668
762896,-0.3894,0.1573,0.9105,-2.8828,-1.668,0.5371
762919,-0.4061,0.1604,0.9128,-2.498,-1.7207,0.6113
762942,-0.399,0.1683,0.9171,-1.8438,-1.7617,0.75
762965,-0.3879,0.1687,0.9307,-1.2188,-1.7227,0.8809
762988,-0.3905,0.1582,0.9164,-0.8789,-1.6543,0.9277
763011,-0.3884,0.157,0.9097,-0.584,-1.4961,0.8926
763034,-0.3928,0.162,0.9204,-0.5703,-1.3633,0.791
763057,-0.3911,0.1564,0.9158,-0.832,-1.1563,0.5527
763080,-0.3851,0.1516,0.9031,-1.3574,-0.9883,0.2676
763103,-0.3901,0.1556,0.91,-1.7793,-0.9238,0.0879
763126,-0.3894,0.161,0.9081,-2.3574,-0.9297,-0.1094
763149,-0.3892,0.1669,0.8977,-2.5879,-1.0215,-0.1719
763172,-0.3903,0.1758,0.9026,-2.5117,-1.3086,-0.1465
763195,-0.3921,0.1836,0.9208,-2.0801,-1.5879,0.002
