timestamp_ms,accX,accY,accZ,gyroX,gyroY,gyroZ
13855,-0.0536,-0.1689,1.0421,-3.7109,-0.8535,-0.2949
13878,-0.0529,-0.1677,1.0406,-3.709,-0.8613,-0.2988
13901,-0.0521,-0.1688,1.0393,-3.709,-0.8789,-0.3086
13924,-0.0544,-0.1686,1.0386,-3.709,-0.8945,-0.3125
13947,-0.0544,-0.1687,1.0406,-3.709,-0.9219,-0.3125
13970,-0.0526,-0.1689,1.0403,-3.709,-0.9434,-0.3105
13993,-0.0516,-0.168,1.041,-3.709,-0.9727,-0.3008
14016,-0.0526,-0.1691,1.0424,-3.707,-0.9941,-0.2871
14039,-0.0533,-0.1681,1.0417,-3.7051,-1.002,-0.2793
14062,-0.0557,-0.1678,1.042,-3.7051,-1.0,-0.2715
14085,-0.0536,-0.1688,1.0405,-3.7031,-0.9941,-0.2695
14108,-0.0533,-0.1693,1.0415,-3.7051,-0.9785,-0.2715
14131,-0.0535,-0.1685,1.0408,-3.7109,-0.9707,-0.2793
14154,-0.0514,-0.1685,1.0403,-3.7148,-0.9766,-0.2832
14177,-0.0532,-0.1675,1.0414,-3.7187,-1.0137,-0.291
14200,-0.0518,-0.1677,1.0415,-3.7227,-1.0586,-0.2949
14223,-0.0526,-0.1678,1.0405,-3.7246,-1.1484,-0.2969
14246,-0.0524,-0.1681,1.0424,-3.7246,-1.2461,-0.293
14269,-0.0532,-0.1685,1.0416,-3.7207,-1.2988,-0.291
14292,-0.0532,-0.1691,1.0424,-3.7168,-1.3477,-0.2891
14315,-0.0542,-0.1678,1.0393,-3.7148,-1.3516,-0.2871
14338,-0.052,-0.1675,1.0382,-3.7129,-1.3145,-0.2832
14361,-0.0536,-0.1687,1.0422,-3.7129,-1.2656,-0.2812
14384,-0.0511,-0.1672,1.037,-3.7168,-1.166,-0.2773
14407,-0.0532,-0.1687,1.0433,-3.7266,-1.0527,-0.2773
14430,-0.0533,-0.1694,1.0425,-3.7363,-0.9766,-0.2793
14453,-0.0536,-0.1685,1.0396,-3.75,-0.8789,-0.2832
14476,-0.0536,-0.1674,1.0408,-3.7598,-0.8301,-0.2871
14499,-0.0518,-0.1682,1.0417,-3.7715,-0.7891,-0.291
14522,-0.0538,-0.168,1.0399,-3.7773,-0.791,-0.2949
14545,-0.0537,-0.1698,1.0416,-3.7773,-0.8125,-0.2969
14568,-0.0541,-0.1692,1.04,-3.7734,-0.8691,-0.2988
14591,-0.0532,-0.1682,1.0419,-3.7695,-0.916,-0.2988
14614,-0.0533,-0.1674,1.0419,-3.7617,-0.9902,-0.2969
14637,-0.0527,-0.1686,1.0424,-3.7559,-1.0547,-0.291
14660,-0.0533,-0.1686,1.041,-3.7539,-1.084,-0.2871
14683,-0.0555,-0.1678,1.0403,-3.7578,-1.1016,-0.2812
14706,-0.0547,-0.1681,1.0413,-3.7617,-1.0996,-0.2793
14729,-0.0532,-0.1681,1.0386,-3.7676,-1.0879,-0.2812
14752,-0.0544,-0.1683,1.038,-3.7695,-1.0762,-0.2832
14775,-0.0527,-0.1671,1.0422,-3.7695,-1.0664,-0.2871
14798,-0.054,-0.168,1.0411,-3.7676,-1.0645,-0.291
14821,-0.0537,-0.1688,1.0405,-3.7637,-1.0645,-0.291
14844,-0.0535,-0.1681,1.0406,-3.7559,-1.0664,-0.291
14867,-0.0536,-0.1688,1.04,-3.752,-1.0684,-0.2871
14890,-0.0547,-0.1685,1.0425,-3.7441,-1.0742,-0.2832
14913,-0.0542,-0.167,1.0414,-3.7363,-1.082,-0.2812
