timestamp_ms,accX,accY,accZ,gyroX,gyroY,gyroZ
2909969,0.5992,-0.6339,0.8773,-10.2793,-11.2539,63.998
2909992,0.6368,-0.4423,0.7505,-6.3652,-10.0098,63.998
2910015,0.5082,-0.1576,0.5226,3.4668,-7.7461,63.998
2910038,0.3684,-0.0416,0.4539,12.0234,-6.2187,63.998
2910061,0.239,-0.2633,0.6138,23.8574,-4.3516,63.998
2910084,0.2083,-0.4224,0.7885,28.0762,-3.4941,63.998
2910107,0.0601,-0.261,0.5676,25.2207,-2.7402,63.998
2910130,0.0717,-0.3003,0.3005,10.7383,-2.5605,63.998
2910153,0.1718,-0.8175,0.4211,-4.2988,-2.7109,63.998
2910176,0.1824,-1.0491,0.6029,-32.1484,-2.7305,63.998
2910199,0.1014,-0.8718,0.5087,-52.3379,-2.0078,63.998
2910222,0.0216,-0.6974,0.2968,-64.0,0.5605,63.998
2910245,0.0311,-0.9045,0.3577,-64.0,4.1035,63.998
2910268,0.0421,-1.2003,0.4044,-64.0,6.416,63.998
2910291,0.0691,-1.2836,0.2838,-64.0,9.3086,63.998
2910314,0.0905,-1.2632,0.2627,-64.0,10.7305,63.998
2910337,-0.0563,-1.2478,0.223,-64.0,11.959,63.998
2910360,-0.1635,-1.1271,0.2576,-64.0,12.1367,63.998
2910383,-0.2405,-1.192,0.2992,-64.0,11.623,63.998
2910406,0.061,-1.4788,0.1691,-64.0,9.4258,57.1426
2910429,0.0533,-1.3658,0.103,-64.0,6.6855,41.5938
2910452,-0.0333,-1.1289,0.1006,-64.0,0.5273,20.2949
2910475,-0.0392,-1.1539,0.2004,-64.0,-4.6855,8.2695
2910498,-0.0334,-1.2418,0.2054,-64.0,-13.1523,-5.9863
2910521,-0.0222,-1.2844,0.2129,-64.0,-20.9668,-15.4687
2910544,0.0322,-1.2943,0.0895,-64.0,-25.2012,-19.0781
2910567,0.0356,-1.3245,0.0671,-64.0,-29.6621,-20.5527
2910590,0.0236,-1.2919,0.0583,-64.0,-31.3047,-19.1855
2910613,0.0273,-1.2841,0.103,-60.7578,-31.791,-14.4668
2910636,0.0082,-1.2278,0.1088,-50.8086,-30.1055,-7.873
2910659,0.0117,-1.1846,0.1138,-43.8828,-27.9941,-3.2109
2910682,0.0198,-1.1625,0.1111,-33.4492,-23.8828,3.1699
