timestamp_ms,accX,accY,accZ,gyroX,gyroY,gyroZ
130362,-0.4565,-0.1934,0.931,-3.4355,-1.9805,-0.3125
130385,-0.455,-0.1924,0.9298,-3.4395,-1.9785,-0.3105
130408,-0.4541,-0.1925,0.9293,-3.4434,-1.9805,-0.3086
130431,-0.4552,-0.1937,0.9287,-3.4434,-1.9844,-0.3105
130454,-0.4557,-0.193,0.9303,-3.4434,-1.9883,-0.3125
130477,-0.4572,-0.1923,0.9301,-3.4395,-1.9961,-0.3164
130500,-0.453,-0.1932,0.9288,-3.4336,-2.0,-0.3184
130523,-0.4546,-0.1926,0.9276,-3.4258,-2.0059,-0.3262
130546,-0.4548,-0.192,0.9298,-3.4199,-2.0078,-0.332
130569,-0.4541,-0.1924,0.9296,-3.4141,-2.0117,-0.3379
130592,-0.4562,-0.1937,0.9276,-3.4102,-2.0156,-0.3418
130615,-0.4556,-0.1921,0.9281,-3.4102,-2.0156,-0.3398
130638,-0.455,-0.1925,0.9296,-3.4141,-2.0156,-0.334
130661,-0.453,-0.193,0.9308,-3.416,-2.0137,-0.3281
130684,-0.4547,-0.1924,0.9299,-3.418,-2.0059,-0.3164
130707,-0.4562,-0.1923,0.929,-3.4199,-1.998,-0.3047
130730,-0.4536,-0.1937,0.9268,-3.4199,-1.9902,-0.2988
130753,-0.4563,-0.1927,0.9275,-3.4199,-1.9766,-0.291
130776,-0.4546,-0.1924,0.9298,-3.4199,-1.9688,-0.2891
130799,-0.4541,-0.1925,0.9286,-3.4219,-1.959,-0.2891
130822,-0.454,-0.1935,0.9281,-3.4238,-1.959,-0.293
130845,-0.4553,-0.1919,0.9299,-3.4258,-1.9629,-0.2969
130868,-0.454,-0.1929,0.928,-3.4277,-1.9746,-0.3027
130891,-0.4562,-0.1934,0.9264,-3.4297,-1.9844,-0.3066
130914,-0.4542,-0.1931,0.9272,-3.4297,-1.998,-0.3125
130937,-0.4558,-0.1929,0.9279,-3.4297,-2.0078,-0.3164
130960,-0.4554,-0.1937,0.9258,-3.4297,-2.0156,-0.3184
130983,-0.4529,-0.1938,0.9288,-3.4316,-2.0176,-0.3203
131006,-0.4225,-0.2581,0.9492,-3.4336,-1.9961,-0.3281
131029,-0.3475,-0.4147,0.9768,-3.3965,-1.8613,-0.4434
131052,-0.5157,-0.0527,0.9073,-3.1328,-1.7012,-0.9746
131075,-0.5551,-0.1097,0.8708,-1.6836,-1.3848,-3.7148
131098,-0.4926,-0.3473,0.8881,1.2891,-0.7559,-9.2324
131121,-0.4432,-0.02,0.8154,3.7402,0.4785,-13.8203
131144,-0.5339,0.0513,0.5366,7.3711,5.5684,-20.8242
131167,-1.3452,-0.0469,0.8651,9.8027,12.1836,-25.4258
131190,-1.2074,-0.4099,0.4366,14.0664,27.4785,-32.002
131213,-0.8984,-0.1453,0.46,18.5195,46.877,-35.457
131236,-0.6902,-0.084,0.6012,21.1855,58.4395,-34.0781
131259,-0.8218,-0.0117,0.8043,25.2637,63.998,-25.6367
131282,-0.5846,0.3236,0.6936,28.666,63.998,-16.6465
131305,-0.7606,0.2236,0.9073,35.1523,45.7559,-0.0918
131328,-0.7617,0.4816,0.8191,39.6992,26.2129,18.8574
131351,-0.7844,0.2321,1.088,44.6074,-8.7969,32.6504
131374,-1.0447,0.1274,1.0543,44.8828,-44.5293,54.1465
131397,-1.2808,0.1045,0.9374,41.7129,-64.0,63.998
131420,-1.2252,0.2676,1.1525,32.0117,-64.0,63.998
131443,-0.6068,0.2694,1.2889,23.3379,-64.0,63.998
131466,-0.3798,0.0679,1.3339,9.9375,-64.0,63.998
131489,-0.4408,0.0126,1.4178,-0.8008,-64.0,63.998
131512,-0.4222,-0.1174,1.3003,-5.3672,-64.0,61.3125
131535,-0.2489,-0.1261,1.1793,-8.4004,-64.0,25.0488
131558,-0.1711,-0.2356,0.9161,-8.9316,-64.0,-0.541
131581,-0.1659,-0.373,0.6255,-10.4492,-48.6211,-34.5176
131604,-0.197,-0.3762,0.4565,-16.3633,-26.5156,-56.8223
131627,-0.1884,-0.3538,0.3513,-23.8008,-14.4277,-63.1367
131650,-0.1975,-0.2019,0.3943,-39.6211,-1.1895,-59.457
131673,-0.2115,-0.1475,0.3938,-51.9727,4.2891,-49.2148
131696,-0.204,-0.0607,0.3096,-64.0,7.3047,-25.1016
131719,-0.3845,0.0297,0.3425,-64.0,4.3086,5.6445
131742,-0.4564,-0.05,0.4279,-64.0,-0.7832,27.7617
131765,-0.4938,0.0963,0.5907,-64.0,-10.7051,60.4355
131788,-0.4624,0.2439,0.7355,-64.0,-18.0352,63.998
131811,-0.468,0.3567,0.7939,-64.0,-28.3281,63.998
131834,-0.4851,0.4767,0.7994,-64.0,-33.5195,63.998
131857,-0.5481,0.4771,0.9113,-53.707,-37.0605,63.998
131880,-0.5529,0.4442,1.0576,-27.418,-34.7344,63.998
131903,-0.5397,0.4833,1.0795,-9.3594,-30.2852,63.998
131926,-0.5096,0.4718,1.0685,15.6016,-20.8281,63.998
131949,-0.3617,0.3129,1.0101,28.8945,-13.8184,63.998
131972,-0.2898,0.2451,0.7894,40.5469,-4.5527,63.998
131995,-0.4242,0.1472,0.6234,39.6563,0.9414,63.998
132018,-0.3607,0.1979,0.6294,32.1777,2.0918,63.998
132041,-0.1447,0.2185,0.656,14.0605,0.6465,63.998
132064,-0.1389,0.2858,0.7146,0.5918,-1.9141,63.998
132087,-0.1255,0.262,0.9246,-15.8848,-7.0293,45.1055
132110,-0.4559,0.5254,1.0393,-21.8848,-10.7383,18.0957
132133,-0.3683,0.364,0.9241,-22.2676,-10.0977,2.0195
132156,-0.7048,0.1539,0.9354,-14.8789,-2.4668,-15.0742
132179,-0.6212,0.2499,1.0386,-8.334,6.2227,-20.5156
132202,-0.5649,0.2921,1.1178,-0.498,20.8945,-21.3203
132225,-0.4413,0.2328,1.069,1.4316,29.2734,-19.3926
132248,-0.451,0.2103,0.9874,-2.0527,35.9961,-17.0879
132271,-0.3763,0.2034,1.0267,-11.8496,33.5625,-18.1895
132294,-0.2542,0.1052,1.0321,-19.8945,27.4863,-20.8809
132317,-0.2242,0.0361,1.0555,-30.3066,14.6055,-26.6074
132340,-0.2454,0.062,1.118,-34.0898,5.4043,-30.7109
132363,-0.3014,0.0043,0.9661,-32.916,-6.168,-36.4492
132386,-0.3436,-0.0602,0.8077,-23.4629,-12.1016,-41.7695
132409,-0.3895,0.0046,0.76,-13.6797,-11.9941,-45.5313
